,Unnamed: 0,stock,date,neg,neu,pos,compound,open,high,low,close,adj close,volume
205,205,GOOGL,2023-10-23,0.0141,0.8688,0.1168,0.9881,135.039993,137.660004,133.949997,136.5,136.5,26317900.0
206,206,GOOGL,2023-10-24,0.0133,0.8744,0.112,0.9858,137.830002,139.360001,137.419998,138.809998,138.809998,44814300.0
207,207,GOOGL,2023-10-25,0.0397,0.8322,0.1283,0.9954,128.160004,128.309998,125.07,125.610001,125.610001,84366200.0
208,208,GOOGL,2023-10-26,0.049,0.8272,0.1243,0.9909,123.269997,124.330002,121.269997,122.279999,122.279999,57061100.0
209,209,GOOGL,2023-10-27,0.0316,0.8798,0.089,0.8492,122.879997,123.309998,120.209999,122.169998,122.169998,44566500.0
210,210,GOOGL,2023-10-28,0.0515,0.8082,0.1399,0.9739,122.98999766666668,124.006666,121.056666,122.93333166666667,122.93333166666667,39357700.0
211,211,GOOGL,2023-10-29,0.0402,0.8447,0.115,0.9894,123.09999833333332,124.703334,121.903333,123.69666533333331,123.69666533333331,34148900.0
212,212,GOOGL,2023-10-30,0.046,0.8322,0.1218,0.5464,123.209999,125.400002,122.75,124.459999,124.459999,28940100.0
213,213,GOOGL,2023-10-31,0.0652,0.831,0.1038,0.3714,125.059998,125.370003,122.690002,124.080002,124.080002,26292300.0
214,214,HD,2023-10-01,0.0425,0.6208,0.0867,0.4086,300.519989,303.450012,298.459991,299.829987,299.829987,2806800.0
215,215,HD,2023-10-02,0.0123,0.648,0.0897,0.7459,300.519989,303.450012,298.459991,299.829987,299.829987,2806800.0
216,216,HD,2023-10-03,0.0328,0.8638,0.104,0.9047,297.910004,298.299988,290.070007,291.940002,291.940002,3609200.0
217,217,HD,2023-10-04,0.0362,0.8485,0.1158,0.9953,293.359985,294.209991,290.359985,292.390015,292.390015,2956300.0
218,218,HD,2023-10-05,0.013,0.8755,0.1115,0.9901,292.0,292.670013,290.23999,291.700012,291.700012,2469300.0
219,219,HD,2023-10-06,0.0057,0.6633,0.081,0.7422,290.76001,294.540009,287.390015,292.820007,292.820007,2922000.0
220,220,HD,2023-10-07,0.017,0.808,0.175,0.9982,290.60666933333334,294.87000566666666,288.153341,293.6666663333333,293.6666663333333,2591300.0
221,221,HD,2023-10-08,0.0123,0.8397,0.1477,0.9987,290.45332866666666,295.2000023333333,288.916667,294.5133256666667,294.5133256666667,2260600.0
222,222,HD,2023-10-09,0.0125,0.851,0.1365,0.9931,290.299988,295.529999,289.679993,295.359985,295.359985,1929900.0
223,223,HD,2023-10-10,0.0147,0.7933,0.192,0.9938,296.690002,300.670013,295.170013,299.220001,299.220001,3116300.0
224,224,HD,2023-10-11,0.011,0.834,0.155,0.9961,299.73999,300.850006,295.899994,298.049988,298.049988,2292800.0
225,225,HD,2023-10-12,0.0585,0.8115,0.13,0.0079,297.700012,297.700012,290.769989,293.019989,293.019989,2546400.0
226,226,HD,2023-10-13,0.01,0.797,0.193,0.9989,292.940002,294.730011,290.890015,291.920013,291.920013,2092700.0
227,227,HD,2023-10-14,0.0,0.875,0.125,0.9925,293.43666566666667,295.943339,291.78667233333334,293.7233376666667,293.7233376666667,2250800.0
228,228,HD,2023-10-15,0.0107,0.8793,0.11,0.9854,293.93332933333335,297.156667,292.6833296666667,295.5266623333333,295.5266623333333,2408900.0
229,229,HD,2023-10-16,0.0208,0.863,0.116,0.9866,294.429993,298.369995,293.579987,297.329987,297.329987,2567000.0
230,230,HD,2023-10-17,0.0447,0.844,0.1113,0.9321,296.690002,298.359985,294.5,295.940002,295.940002,2139700.0
231,231,HD,2023-10-18,0.0408,0.8397,0.1195,0.9341,293.0,293.329987,289.579987,290.23999,290.23999,2720100.0
232,232,HD,2023-10-19,0.026,0.822,0.152,0.9993,291.0,291.339996,286.420013,286.769989,286.769989,3028600.0
233,233,HD,2023-10-20,0.0217,0.8527,0.1257,0.9872,285.859985,287.179993,283.609985,286.410004,286.410004,2884000.0
234,234,HD,2023-10-22,0.0705,0.834,0.095,0.558,285.839996,287.7149965,283.969986,285.7400055,285.7400055,2737450.0
235,235,HD,2023-10-23,0.0452,0.827,0.1278,0.7868,285.820007,288.25,284.329987,285.070007,285.070007,2590900.0
236,236,HD,2023-10-24,0.0132,0.8752,0.1118,0.9873,286.73999,287.910004,282.029999,283.309998,283.309998,2705200.0
237,237,HD,2023-10-25,0.013,0.8732,0.114,0.9882,281.75,283.230011,279.200012,280.929993,280.929993,2962800.0
238,238,HD,2023-10-26,0.015,0.8477,0.1373,0.995,280.529999,283.23999,277.75,278.0,278.0,3108200.0
239,239,HD,2023-10-27,0.0163,0.8457,0.1383,0.9957,278.980011,279.670013,274.26001,276.459991,276.459991,2907300.0
240,240,HD,2023-10-28,0.02,0.855,0.1255,0.9961,278.47667433333334,280.5533443333333,275.1600036666667,278.133331,278.133331,2963000.0
241,241,HD,2023-10-29,0.0517,0.8235,0.1245,0.4487,277.9733376666667,281.43667566666664,276.05999733333334,279.806671,279.806671,3018700.0
242,242,HD,2023-10-30,0.021,0.8385,0.1403,0.9515,277.470001,282.320007,276.959991,281.480011,281.480011,3074400.0
243,243,HD,2023-10-31,0.0095,0.8795,0.111,0.9033,282.589996,285.399994,281.619995,284.690002,284.690002,3036000.0
244,244,INTC,2023-10-01,0.0155,0.8655,0.1195,0.9962,35.610001,35.98,34.98,35.459999,35.343781,26086200.0
245,245,INTC,2023-10-02,0.0155,0.8655,0.1195,0.9962,35.610001,35.98,34.98,35.459999,35.343781,26086200.0
246,246,INTC,2023-10-03,0.015,0.864,0.1215,0.9826,35.27,36.540001,35.27,35.689999,35.573029,45292600.0
247,247,INTC,2023-10-04,0.0175,0.839,0.144,0.9988,36.52,36.52,35.330002,35.93,35.812244,39842200.0
248,248,INTC,2023-10-05,0.0095,0.866,0.1245,0.9883,35.970001,36.099998,35.599998,35.889999,35.772373,25771200.0
249,249,INTC,2023-10-06,0.0155,0.887,0.097,0.9582,35.869999,36.459999,35.18,36.189999,36.071388,33252300.0
250,250,INTC,2023-10-07,0.024,0.8405,0.1355,0.9958,35.813333,36.363332,35.28666666666667,36.146666333333336,36.028198,28626900.0
251,251,INTC,2023-10-08,0.026,0.8935,0.0805,0.8649,35.756667,36.266665,35.39333333333333,36.10333366666666,35.985008,24001500.0
252,252,INTC,2023-10-09,0.0055,0.869,0.1255,0.9888,35.700001,36.169998,35.5,36.060001,35.941818,19376100.0
253,253,INTC,2023-10-10,0.0085,0.853,0.1385,0.9951,36.139999,36.740002,35.810001,36.43,36.310604,24044100.0
254,254,INTC,2023-10-11,0.0175,0.87,0.1125,0.995,36.619999,37.029999,36.380001,36.880001,36.759129,19262600.0
255,255,INTC,2023-10-12,0.0315,0.8585,0.1105,0.9986,36.799999,37.220001,36.389999,36.84,36.719261,23639200.0
256,256,INTC,2023-10-13,0.035,0.847,0.1185,0.9587,36.740002,36.790001,35.860001,35.970001,35.852112,28390100.0
257,257,INTC,2023-10-14,0.0685,0.843,0.0885,0.931,36.540001,36.84000033333333,35.93333466666667,36.16666766666667,36.048134,28778666.666666668
258,258,INTC,2023-10-15,0.029,0.8795,0.091,0.9914,36.34,36.88999966666667,36.00666833333333,36.36333433333333,36.244156,29167233.33333333
259,259,INTC,2023-10-16,0.015,0.8395,0.1455,0.9948,36.139999,36.939999,36.080002,36.560001,36.440178,29555800.0
260,260,INTC,2023-10-17,0.026,0.8915,0.0825,0.9826,35.919998,36.349998,35.07,36.060001,35.941818,24993600.0
261,261,INTC,2023-10-18,0.0275,0.871,0.1015,0.8705,35.52,36.02,35.450001,35.639999,35.523193,22086000.0
262,262,INTC,2023-10-19,0.0275,0.871,0.1015,0.8705,35.959999,36.360001,35.52,35.669998,35.553093,29201800.0
263,263,INTC,2023-10-20,0.0315,0.9195,0.049,0.4879,35.650002,36.279999,34.869999,34.919998,34.80555,32291800.0
264,264,INTC,2023-10-21,0.064,0.806,0.13,0.9982,35.30000066666667,35.91666566666667,34.37666566666667,34.56333133333333,34.450053,39502766.66666666
265,265,INTC,2023-10-22,0.041,0.8535,0.105,0.9736,34.94999933333333,35.55333233333333,33.883332333333335,34.20666466666667,34.094556,46713733.333333336
266,266,INTC,2023-10-23,0.0305,0.8705,0.099,0.9734,34.599998,35.189999,33.389999,33.849998,33.739059,53924700.0
267,267,INTC,2023-10-24,0.0125,0.8835,0.104,0.9891,33.639999,34.709999,33.639999,34.59,34.476635,52673900.0
268,268,INTC,2023-10-25,0.004,0.9045,0.0915,0.9345,34.18,34.450001,32.549999,32.830002,32.722404,44658500.0
269,269,INTC,2023-10-26,0.03,0.8585,0.1115,0.9962,32.889999,33.220001,32.150002,32.52,32.413418,59142500.0
270,270,INTC,2023-10-27,0.0425,0.819,0.1385,0.9947,34.66,36.380001,34.599998,35.540001,35.423523,84128200.0
271,271,INTC,2023-10-28,0.067,0.8395,0.093,0.8816,34.93000033333333,36.24000033333333,34.70666466666667,35.59000033333333,35.47335833333334,68304233.33333333
272,272,INTC,2023-10-29,0.0255,0.835,0.139,0.9932,35.20000066666667,36.09999966666667,34.81333133333333,35.63999966666667,35.523193666666664,52480266.66666667
273,273,INTC,2023-10-30,0.017,0.8675,0.1155,0.9908,35.470001,35.959999,34.919998,35.689999,35.573029,36656300.0
274,274,JNJ,2023-10-01,0.024,0.8305,0.1462,0.9957,155.419998,155.419998,153.320007,155.149994,155.149994,7259700.0
275,275,JNJ,2023-10-02,0.0563,0.8522,0.092,0.4116,155.419998,155.419998,153.320007,155.149994,155.149994,7259700.0
276,276,JNJ,2023-10-03,0.0838,0.8333,0.083,-0.0847,154.679993,155.5,153.889999,155.339996,155.339996,5740800.0
277,277,JNJ,2023-10-04,0.157,0.806,0.037,-0.9975,155.570007,155.929993,154.570007,155.520004,155.520004,4955200.0
278,278,JNJ,2023-10-05,0.03,0.818,0.151,0.9956,156.270004,158.039993,156.070007,157.139999,157.139999,5993300.0
279,279,JNJ,2023-10-06,0.03,0.818,0.151,0.9956,157.080002,158.300003,156.589996,157.639999,157.639999,5801100.0
280,280,JNJ,2023-10-07,0.079,0.816,0.105,0.9862,157.1299975,158.59000400000002,156.839996,158.089996,158.089996,5107600.0
281,281,JNJ,2023-10-09,0.0323,0.8167,0.1507,0.9986,157.179993,158.880005,157.089996,158.539993,158.539993,4414100.0
282,282,JNJ,2023-10-10,0.0267,0.7752,0.198,0.9852,158.380005,159.270004,157.899994,158.360001,158.360001,5273500.0
283,283,JNJ,2023-10-11,0.0215,0.7883,0.1903,0.9851,158.460007,159.050003,156.039993,156.179993,156.179993,6922900.0
284,284,JNJ,2023-10-12,0.0435,0.8458,0.1105,0.4982,155.919998,156.559998,155.070007,156.330002,156.330002,5792400.0
285,285,JNJ,2023-10-13,0.047,0.8627,0.0903,0.2808,156.729996,157.360001,156.050003,156.850006,156.850006,5359800.0
286,286,JNJ,2023-10-14,0.0385,0.8625,0.0985,0.9207,157.093333,157.65666733333333,156.313334,157.07667033333334,157.07667033333334,5709233.333333333
287,287,JNJ,2023-10-15,0.019,0.852,0.128,0.9941,157.45667,157.95333366666668,156.57666500000002,157.30333466666667,157.30333466666667,6058666.666666667
288,288,JNJ,2023-10-16,0.0278,0.8818,0.0902,0.9892,157.820007,158.25,156.839996,157.529999,157.529999,6408100.0
289,289,JNJ,2023-10-17,0.0278,0.8818,0.0902,0.9892,155.979996,158.949997,154.610001,156.089996,156.089996,12244400.0
290,290,JNJ,2023-10-18,0.0335,0.835,0.1318,0.6005,155.410004,155.949997,152.050003,152.729996,152.729996,9097300.0
291,291,JNJ,2023-10-19,0.0285,0.8768,0.0948,0.9284,151.669998,153.110001,150.149994,152.320007,152.320007,7733800.0
292,292,JNJ,2023-10-20,0.037,0.8808,0.0823,0.7116,152.740005,153.869995,152.330002,153.0,153.0,7206600.0
293,293,JNJ,2023-10-21,0.0367,0.852,0.1113,0.3342,152.78000366666666,153.74666333333332,151.95667033333334,152.463333,152.463333,6762400.0
294,294,JNJ,2023-10-22,0.0143,0.86,0.1257,0.9974,152.82000233333335,153.62333166666667,151.58333866666666,151.92666599999998,151.92666599999998,6318200.0
295,295,JNJ,2023-10-23,0.0143,0.86,0.1257,0.9974,152.860001,153.5,151.210007,151.389999,151.389999,5874000.0
296,296,JNJ,2023-10-24,0.0497,0.8423,0.1073,0.9882,150.75,151.960007,150.130005,151.229996,151.229996,6155300.0
297,297,JNJ,2023-10-25,0.0515,0.83,0.1185,0.9827,151.240005,152.169998,150.229996,151.570007,151.570007,5880800.0
298,298,JNJ,2023-10-26,0.018,0.8755,0.1067,0.8828,151.970001,151.970001,148.880005,149.0,149.0,7612500.0
299,299,JNJ,2023-10-27,0.0,0.883,0.117,0.7845,148.490005,148.660004,144.949997,145.600006,145.600006,11385800.0
300,300,JNJ,2023-10-29,0.0573,0.843,0.0997,0.3296,147.29000050000002,147.95000449999998,145.4749985,146.3150025,146.3150025,9795550.0
301,301,JNJ,2023-10-30,0.084,0.8483,0.068,-0.4052,146.089996,147.240005,146.0,147.029999,147.029999,8205300.0
302,302,JNJ,2023-10-31,0.0413,0.8673,0.0913,0.2589,146.089996,147.240005,146.0,147.029999,147.029999,8205300.0
303,303,JPM,2023-10-01,0.048,0.8675,0.085,0.2792,144.830002,145.619995,142.630005,143.770004,142.716919,9170600.0
304,304,JPM,2023-10-02,0.0905,0.8305,0.0785,-0.03,144.830002,145.619995,142.630005,143.770004,142.716919,9170600.0
305,305,JPM,2023-10-03,0.0725,0.875,0.0525,-0.0554,143.199997,143.589996,142.350006,142.710007,141.664688,9431100.0
306,306,JPM,2023-10-04,0.079,0.856,0.065,-0.0323,143.190002,143.470001,141.929993,143.350006,142.300003,8128700.0
307,307,JPM,2023-10-05,0.0825,0.759,0.1585,0.9917,142.039993,143.100006,140.830002,142.899994,142.899994,8576200.0
308,308,JPM,2023-10-06,0.0825,0.759,0.1585,0.9917,142.910004,145.880005,142.139999,145.100006,145.100006,10269400.0
309,309,JPM,2023-10-07,0.0625,0.873,0.064,0.18,143.160004,145.72000133333333,142.59333266666667,144.99000533333333,144.99000533333333,9167900.0
310,310,JPM,2023-10-08,0.0735,0.8485,0.078,0.038,143.410004,145.55999766666667,143.04666633333332,144.88000466666668,144.88000466666668,8066400.0
311,311,JPM,2023-10-09,0.04,0.848,0.1125,0.9622,143.660004,145.399994,143.5,144.770004,144.770004,6964900.0
312,312,JPM,2023-10-10,0.0045,0.8905,0.105,0.9696,145.419998,146.770004,145.279999,145.649994,145.649994,11288800.0
313,313,JPM,2023-10-11,0.05,0.84,0.11,0.9138,146.509995,147.229996,145.020004,146.149994,146.149994,8698200.0
314,314,JPM,2023-10-12,0.0685,0.7835,0.1475,0.9895,146.300003,146.960007,145.130005,145.809998,145.809998,10484400.0
315,315,JPM,2023-10-13,0.0685,0.7835,0.1475,0.9895,148.5,153.110001,147.839996,148.0,148.0,29427000.0
316,316,JPM,2023-10-14,0.0475,0.8595,0.093,0.9782,148.8166656666667,151.91333533333335,147.46666433333334,147.950002,147.950002,23839166.666666668
317,317,JPM,2023-10-15,0.055,0.845,0.1,0.9839,149.13333133333333,150.71666966666666,147.09333266666667,147.900004,147.900004,18251333.333333336
318,318,JPM,2023-10-16,0.06,0.8355,0.1045,0.9849,149.449997,149.520004,146.720001,147.850006,147.850006,12663500.0
319,319,JPM,2023-10-17,0.05,0.8085,0.142,0.9942,147.570007,149.309998,146.789993,147.529999,147.529999,11482700.0
320,320,JPM,2023-10-18,0.05,0.8085,0.142,0.9942,146.589996,147.479996,145.369995,145.910004,145.910004,9620300.0
321,321,JPM,2023-10-19,0.03,0.8135,0.156,0.9992,145.479996,147.020004,144.880005,145.289993,145.289993,11143600.0
322,322,JPM,2023-10-20,0.03,0.8135,0.156,0.9992,144.570007,145.139999,142.119995,142.949997,142.949997,13332000.0
323,323,JPM,2023-10-21,0.044,0.862,0.094,0.9591,144.026672,144.65333033333332,141.65666199999998,142.299998,142.299998,12265800.0
324,324,JPM,2023-10-22,0.045,0.847,0.108,0.9764,143.483337,144.16666166666667,141.193329,141.649999,141.649999,11199600.0
325,325,JPM,2023-10-23,0.0755,0.8655,0.059,-0.6851,142.940002,143.679993,140.729996,141.0,141.0,10133400.0
326,326,JPM,2023-10-24,0.0755,0.8655,0.059,-0.6851,141.190002,141.729996,140.360001,141.169998,141.169998,8881400.0
327,327,JPM,2023-10-25,0.0555,0.842,0.102,0.9308,140.570007,141.179993,139.509995,140.399994,140.399994,8242600.0
328,328,JPM,2023-10-26,0.0325,0.8725,0.095,0.7685,139.759995,141.669998,139.429993,140.759995,140.759995,9109400.0
329,329,JPM,2023-10-27,0.0325,0.8725,0.095,0.7685,138.949997,139.100006,135.190002,135.690002,135.690002,17434700.0
330,330,JPM,2023-10-28,0.0525,0.8015,0.1465,0.97,138.113332,138.74666833333333,135.47333233333333,136.26666733333332,136.26666733333332,14908300.0
331,331,JPM,2023-10-29,0.021,0.8515,0.127,0.8674,137.276667,138.39333066666669,135.75666266666667,136.84333266666667,136.84333266666667,12381900.0
332,332,JPM,2023-10-30,0.0265,0.8025,0.171,0.999,136.440002,138.039993,136.039993,137.419998,137.419998,9855500.0
333,333,MA,2023-10-01,0.081,0.755,0.164,0.9873,393.600006,396.359985,392.450012,395.850006,395.276978,2856800.0
334,334,MA,2023-10-02,0.004,0.85,0.145,0.9988,393.600006,396.359985,392.450012,395.850006,395.276978,2856800.0
335,335,MA,2023-10-03,0.0075,0.864,0.128,0.9967,394.5,397.859985,388.970001,391.059998,390.493927,2527900.0
336,336,MA,2023-10-04,0.011,0.878,0.111,0.9945,392.0,394.470001,388.579987,393.76001,393.190033,1813400.0
337,337,MA,2023-10-05,0.009,0.834,0.157,0.9962,390.390015,394.720001,390.0,394.200012,394.200012,2116600.0
338,338,MA,2023-10-06,0.009,0.834,0.157,0.9962,393.230011,401.0,390.5,397.970001,397.970001,2484000.0
339,339,MA,2023-10-07,0.0,0.934,0.066,0.9804,393.845001,398.75,390.0399935,396.3549955,396.3549955,2479550.0
340,340,MA,2023-10-09,0.066,0.849,0.085,-0.014,394.459991,396.5,389.579987,394.73999,394.73999,2475100.0
341,341,MA,2023-10-10,0.066,0.849,0.085,-0.014,395.540009,402.720001,393.850006,400.369995,400.369995,2713800.0
342,342,MA,2023-10-11,0.005,0.893,0.102,0.9744,403.25,405.130005,397.359985,399.809998,399.809998,2055600.0
343,343,MA,2023-10-12,0.02,0.8705,0.1095,0.984,403.799988,405.339996,397.320007,399.899994,399.899994,1779000.0
344,344,MA,2023-10-13,0.04,0.8475,0.1125,0.9869,398.809998,402.140015,395.079987,398.029999,398.029999,2235600.0
345,345,MA,2023-10-15,0.0,0.903,0.097,0.9972,399.524994,403.285004,396.929993,399.5950015,399.5950015,2218850.0
346,346,MA,2023-10-16,0.038,0.887,0.0745,0.3975,400.23999,404.429993,398.779999,401.160004,401.160004,2202100.0
347,347,MA,2023-10-17,0.055,0.8865,0.058,0.3241,399.640015,403.609985,398.450012,401.769989,401.769989,2176000.0
348,348,MA,2023-10-18,0.039,0.8395,0.1215,0.9934,399.109985,401.369995,392.559998,393.209991,393.209991,1951400.0
349,349,MA,2023-10-19,0.018,0.878,0.104,0.9917,393.850006,394.829987,385.5,387.869995,387.869995,3472800.0
350,350,MA,2023-10-20,0.023,0.825,0.152,0.9966,387.869995,389.98999,384.170013,384.410004,384.410004,2652500.0
351,351,MA,2023-10-22,0.02,0.928,0.053,0.6077,385.0899965,388.9249875,382.5850065,384.0400085,384.0400085,2212150.0
352,352,MA,2023-10-23,0.02,0.928,0.053,0.6077,382.309998,387.859985,381.0,383.670013,383.670013,1771800.0
353,360,MA,2023-10-24,0.007,0.879,0.114,0.9953,385.5,389.429993,383.869995,386.910004,386.910004,2003300.0
354,353,MA,2023-10-25,0.017,0.8895,0.093,0.9804,384.0,388.630005,382.23999,386.309998,386.309998,3504500.0
355,354,MA,2023-10-26,0.017,0.8895,0.093,0.9804,371.019989,375.549988,363.040009,364.589996,364.589996,6920100.0
356,355,MA,2023-10-27,0.024,0.813,0.164,0.9999,366.48999,368.290009,359.769989,364.079987,364.079987,3624900.0
357,356,MA,2023-10-28,0.024,0.813,0.164,0.9999,366.4999896666666,369.9366763333333,361.419993,366.8599956666667,366.8599956666667,3545400.0
358,357,MA,2023-10-29,0.002,0.7555,0.242,0.9982,366.50998933333335,371.5833436666667,363.069997,369.6400043333333,369.6400043333333,3465900.0
359,358,MA,2023-10-30,0.002,0.7555,0.242,0.9982,366.519989,373.230011,364.720001,372.420013,372.420013,3386400.0
360,359,MA,2023-10-31,0.007,0.879,0.114,0.9953,373.320007,377.679993,373.109985,376.350006,376.350006,2978800.0
361,361,MSFT,2023-10-01,0.049,0.8329,0.1178,0.4547,316.279999,321.890015,315.179993,321.799988,321.148163,20570000.0
362,362,MSFT,2023-10-02,0.0372,0.8385,0.124,0.9715,316.279999,321.890015,315.179993,321.799988,321.148163,20570000.0
363,363,MSFT,2023-10-03,0.0319,0.883,0.0847,0.9553,320.829987,321.390015,311.209991,313.390015,312.755219,21033500.0
364,364,MSFT,2023-10-04,0.0262,0.8513,0.1227,0.9755,314.029999,320.040009,314.0,318.959991,318.313934,20720100.0
365,365,MSFT,2023-10-05,0.0195,0.8403,0.1406,0.9917,319.089996,319.980011,314.899994,319.359985,318.713104,16965600.0
366,366,MSFT,2023-10-06,0.0097,0.8671,0.1234,0.8618,316.549988,329.190002,316.299988,327.26001,326.597137,25645500.0
367,367,MSFT,2023-10-07,0.0295,0.8587,0.1116,0.78,319.2833253333333,329.55999733333334,318.593323,328.1133423333333,327.4487403333333,23727400.0
368,368,MSFT,2023-10-08,0.0333,0.8983,0.0685,0.5313,322.01666266666666,329.92999266666664,320.886658,328.9666746666667,328.30034366666666,21809300.0
369,369,MSFT,2023-10-09,0.02,0.8955,0.0846,0.9028,324.75,330.299988,323.179993,329.820007,329.151947,19891200.0
370,370,MSFT,2023-10-10,0.0283,0.9073,0.0644,0.4455,330.959991,331.100006,327.670013,328.390015,327.724854,20557100.0
371,371,MSFT,2023-10-11,0.0415,0.9027,0.0556,0.0516,331.209991,332.820007,329.140015,332.420013,331.746674,20063200.0
372,372,MSFT,2023-10-12,0.0418,0.8725,0.086,0.9827,330.570007,333.630005,328.720001,331.160004,330.489227,19313100.0
373,373,MSFT,2023-10-13,0.0465,0.8648,0.089,0.9828,332.380005,333.829987,326.359985,327.730011,327.066193,21072400.0
374,374,MSFT,2023-10-14,0.042,0.8467,0.1115,0.9923,331.936666,334.59999633333337,327.77332533333333,329.366679,328.69954466666667,21434266.666666668
375,375,MSFT,2023-10-15,0.0199,0.6613,0.0687,0.6947,331.493327,335.37000566666666,329.18666566666667,331.003347,330.33289633333334,21796133.33333333
376,376,MSFT,2023-10-16,0.0158,0.6649,0.0693,0.7408,331.049988,336.140015,330.600006,332.640015,331.966248,22158000.0
377,377,MSFT,2023-10-17,0.0165,0.6578,0.0757,0.7421,329.589996,333.459991,327.410004,332.059998,331.38739,18338500.0
378,378,MSFT,2023-10-18,0.0197,0.8628,0.1174,0.6399,332.48999,335.589996,328.299988,330.109985,329.441345,23153600.0
379,379,MSFT,2023-10-19,0.0318,0.8447,0.1235,0.9983,332.149994,336.880005,330.910004,331.320007,330.648895,25052100.0
380,380,MSFT,2023-10-20,0.0318,0.8447,0.1235,0.9983,331.720001,331.920013,325.450012,326.670013,326.008331,25012600.0
381,381,MSFT,2023-10-21,0.0633,0.8605,0.0761,0.4412,329.6366676666667,332.1900123333333,325.09667966666666,327.5533443333333,326.889872,24799966.666666668
382,382,MSFT,2023-10-22,0.0219,0.8232,0.1549,0.9973,327.55333433333334,332.4600116666667,324.74334733333336,328.43667566666664,327.771413,24587333.33333333
383,383,MSFT,2023-10-23,0.0107,0.8486,0.141,0.9937,325.470001,332.730011,324.390015,329.320007,328.652954,24374700.0
384,384,MSFT,2023-10-24,0.0088,0.8818,0.1095,0.9942,331.299988,331.839996,327.600006,330.529999,329.860504,31153600.0
385,385,MSFT,2023-10-25,0.0141,0.8618,0.1237,0.9974,345.019989,346.200012,337.619995,340.670013,339.97998,55053800.0
386,386,MSFT,2023-10-26,0.0124,0.8542,0.1333,0.9988,340.540009,341.630005,326.940002,327.890015,327.225861,37828500.0
387,387,MSFT,2023-10-27,0.0238,0.8519,0.1245,0.9957,330.429993,336.720001,328.399994,329.809998,329.141968,29856500.0
388,388,MSFT,2023-10-28,0.0287,0.8073,0.164,0.9989,331.42333,337.6300046666667,329.543325,332.309998,331.636902,27513700.0
389,389,MSFT,2023-10-29,0.0212,0.8419,0.1367,0.9914,332.416667,338.54000833333333,330.686656,334.809998,334.131836,25170900.0
390,390,MSFT,2023-10-30,0.008,0.8175,0.1745,0.9971,333.410004,339.450012,331.829987,337.309998,336.62677,22828100.0
391,391,MSFT,2023-10-31,0.0243,0.6295,0.0963,0.3085,338.850006,339.0,334.690002,338.109985,337.42514,20265300.0
392,392,NVDA,2023-10-01,0.0278,0.8107,0.161,0.9866,440.299988,451.75,438.609985,447.820007,447.820007,43329800.0
393,393,NVDA,2023-10-02,0.0297,0.8043,0.1655,0.9831,440.299988,451.75,438.609985,447.820007,447.820007,43329800.0
394,394,NVDA,2023-10-03,0.017,0.8393,0.1437,0.9929,448.079987,451.299988,432.459991,435.170013,435.170013,47085000.0
395,395,NVDA,2023-10-04,0.021,0.8695,0.1098,0.9083,437.420013,441.429993,432.920013,440.410004,440.410004,36182100.0
396,396,NVDA,2023-10-05,0.0323,0.8433,0.1247,0.9096,440.5,449.0,438.880005,446.880005,446.880005,39348300.0
397,397,NVDA,2023-10-06,0.0338,0.8263,0.1398,0.9964,441.929993,457.890015,440.26001,457.619995,457.619995,43339700.0
398,398,NVDA,2023-10-07,0.042,0.8578,0.1005,0.4972,444.093333,457.2766726666667,441.40000433333336,455.9900003333333,455.9900003333333,42548966.66666666
399,399,NVDA,2023-10-08,0.0278,0.8442,0.128,0.999,446.256673,456.6633303333333,442.5399986666667,454.36000566666667,454.36000566666667,41758233.333333336
400,400,NVDA,2023-10-09,0.0338,0.844,0.1217,0.9984,448.420013,456.049988,443.679993,452.730011,452.730011,40967500.0
401,401,NVDA,2023-10-10,0.0257,0.8468,0.127,0.99,453.100006,462.589996,450.880005,457.980011,457.980011,36858200.0
402,402,NVDA,2023-10-11,0.0355,0.8143,0.1505,0.9974,461.959991,468.589996,460.5,468.059998,468.059998,37813700.0
403,403,NVDA,2023-10-12,0.025,0.824,0.1512,0.9974,467.769989,476.089996,463.299988,469.450012,469.450012,48132500.0
404,404,NVDA,2023-10-13,0.0408,0.7927,0.167,0.9469,469.600006,471.160004,452.799988,454.609985,454.609985,47411500.0
405,405,NVDA,2023-10-14,0.0612,0.826,0.113,0.499,463.27667233333335,468.19000266666666,451.5733236666667,456.7233273333333,456.7233273333333,44110966.66666666
406,406,NVDA,2023-10-15,0.0295,0.7947,0.176,0.9958,456.9533386666666,465.22000133333336,450.3466593333333,458.8366696666667,458.8366696666667,40810433.333333336
407,407,NVDA,2023-10-16,0.0295,0.7875,0.1827,0.9965,450.630005,462.25,449.119995,460.950012,460.950012,37509900.0
408,408,NVDA,2023-10-17,0.0385,0.855,0.1062,0.9474,440.0,447.540009,424.799988,439.380005,439.380005,81233300.0
409,409,NVDA,2023-10-18,0.034,0.878,0.088,0.5157,425.910004,432.190002,418.25,421.959991,421.959991,62729400.0
410,410,NVDA,2023-10-19,0.0457,0.8678,0.0865,0.4121,428.109985,432.970001,418.820007,421.01001,421.01001,50123300.0
411,411,NVDA,2023-10-20,0.0542,0.8423,0.1032,0.4474,418.899994,424.700012,410.779999,413.869995,413.869995,47638100.0
412,412,NVDA,2023-10-21,0.038,0.8425,0.1195,0.8161,416.69666566666666,427.293345,410.33667,419.16333,419.16333,47709733.333333336
